range_days;current_start;current_end;page;query;clicks;impressions;ctr;position;previous_clicks;previous_impressions;previous_ctr;previous_position;delta_clicks;delta_impressions;delta_position;post_id;post_title;page_type;seo_title;seo_description;canonical;in_sitemap;noindex;word_count;non_target_query
28;2026-07-03;2026-07-30;https://hasimuener.de/solar-leads-kaufen-alternative/;"leads kaufen photovoltaik";0;2;0,0000;40,50;0;0;0,0000;0,00;0;2;;15197;"Solar Leads kaufen – Alternative: eigenes Anfrage-System";page;"Photovoltaik & Solar Leads kaufen? Alternative ohne Portale";"Photovoltaik-, PV- oder Solar-Leads kaufen — oder eigene Anfragen aufbauen? Portal-Leads gehen an mehrere Betriebe. Case Study: über 85 % niedrigerer CPL.";https://hasimuener.de/solar-leads-kaufen-alternative/;1;0;1240;0
28;2026-07-03;2026-07-30;https://hasimuener.de/solar-leads-kaufen-alternative/;"photovoltaik leads kaufen";0;5;0,0000;41,00;0;4;0,0000;45,50;0;1;-4,50;15197;"Solar Leads kaufen – Alternative: eigenes Anfrage-System";page;"Photovoltaik & Solar Leads kaufen? Alternative ohne Portale";"Photovoltaik-, PV- oder Solar-Leads kaufen — oder eigene Anfragen aufbauen? Portal-Leads gehen an mehrere Betriebe. Case Study: über 85 % niedrigerer CPL.";https://hasimuener.de/solar-leads-kaufen-alternative/;1;0;1240;0
28;2026-07-03;2026-07-30;https://hasimuener.de/solar-leads-kaufen-alternative/;"pv leads kaufen";0;6;0,0000;43,33;0;4;0,0000;51,75;0;2;-8,42;15197;"Solar Leads kaufen – Alternative: eigenes Anfrage-System";page;"Photovoltaik & Solar Leads kaufen? Alternative ohne Portale";"Photovoltaik-, PV- oder Solar-Leads kaufen — oder eigene Anfragen aufbauen? Portal-Leads gehen an mehrere Betriebe. Case Study: über 85 % niedrigerer CPL.";https://hasimuener.de/solar-leads-kaufen-alternative/;1;0;1240;0
28;2026-07-03;2026-07-30;https://hasimuener.de/solar-leads-kaufen-alternative/;"pvpro alternative";0;1;0,0000;28,00;0;0;0,0000;0,00;0;1;;15197;"Solar Leads kaufen – Alternative: eigenes Anfrage-System";page;"Photovoltaik & Solar Leads kaufen? Alternative ohne Portale";"Photovoltaik-, PV- oder Solar-Leads kaufen — oder eigene Anfragen aufbauen? Portal-Leads gehen an mehrere Betriebe. Case Study: über 85 % niedrigerer CPL.";https://hasimuener.de/solar-leads-kaufen-alternative/;1;0;1240;0
28;2026-07-03;2026-07-30;https://hasimuener.de/solar-leads-kaufen-alternative/;"solar leads kaufen";0;6;0,0000;31,00;0;9;0,0000;33,11;0;-3;-2,11;15197;"Solar Leads kaufen – Alternative: eigenes Anfrage-System";page;"Photovoltaik & Solar Leads kaufen? Alternative ohne Portale";"Photovoltaik-, PV- oder Solar-Leads kaufen — oder eigene Anfragen aufbauen? Portal-Leads gehen an mehrere Betriebe. Case Study: über 85 % niedrigerer CPL.";https://hasimuener.de/solar-leads-kaufen-alternative/;1;0;1240;0
28;2026-07-03;2026-07-30;https://hasimuener.de/solar-leads-kaufen-alternative/;"solarkaufmann alternative";0;1;0,0000;24,00;0;0;0,0000;0,00;0;1;;15197;"Solar Leads kaufen – Alternative: eigenes Anfrage-System";page;"Photovoltaik & Solar Leads kaufen? Alternative ohne Portale";"Photovoltaik-, PV- oder Solar-Leads kaufen — oder eigene Anfragen aufbauen? Portal-Leads gehen an mehrere Betriebe. Case Study: über 85 % niedrigerer CPL.";https://hasimuener.de/solar-leads-kaufen-alternative/;1;0;1240;0
28;2026-07-03;2026-07-30;https://hasimuener.de/solar-leads-kaufen-alternative/;wattfox;0;3;0,0000;30,67;1;1;1,0000;9,00;-1;2;21,67;15197;"Solar Leads kaufen – Alternative: eigenes Anfrage-System";page;"Photovoltaik & Solar Leads kaufen? Alternative ohne Portale";"Photovoltaik-, PV- oder Solar-Leads kaufen — oder eigene Anfragen aufbauen? Portal-Leads gehen an mehrere Betriebe. Case Study: über 85 % niedrigerer CPL.";https://hasimuener.de/solar-leads-kaufen-alternative/;1;0;1240;0
28;2026-07-03;2026-07-30;https://hasimuener.de/solar-leads-kaufen-alternative/;"wattfox leads kaufen";0;2;0,0000;18,00;0;0;0,0000;0,00;0;2;;15197;"Solar Leads kaufen – Alternative: eigenes Anfrage-System";page;"Photovoltaik & Solar Leads kaufen? Alternative ohne Portale";"Photovoltaik-, PV- oder Solar-Leads kaufen — oder eigene Anfragen aufbauen? Portal-Leads gehen an mehrere Betriebe. Case Study: über 85 % niedrigerer CPL.";https://hasimuener.de/solar-leads-kaufen-alternative/;1;0;1240;0
28;2026-07-03;2026-07-30;https://hasimuener.de/solar-leads-kaufen-alternative/;"wärmepumpen leads";0;28;0,0000;57,61;0;12;0,0000;41,67;0;16;15,94;15197;"Solar Leads kaufen – Alternative: eigenes Anfrage-System";page;"Photovoltaik & Solar Leads kaufen? Alternative ohne Portale";"Photovoltaik-, PV- oder Solar-Leads kaufen — oder eigene Anfragen aufbauen? Portal-Leads gehen an mehrere Betriebe. Case Study: über 85 % niedrigerer CPL.";https://hasimuener.de/solar-leads-kaufen-alternative/;1;0;1240;0
28;2026-07-03;2026-07-30;https://hasimuener.de/solar-leads-kaufen-alternative/;"wärmepumpen leads kaufen";0;1;0,0000;32,00;0;0;0,0000;0,00;0;1;;15197;"Solar Leads kaufen – Alternative: eigenes Anfrage-System";page;"Photovoltaik & Solar Leads kaufen? Alternative ohne Portale";"Photovoltaik-, PV- oder Solar-Leads kaufen — oder eigene Anfragen aufbauen? Portal-Leads gehen an mehrere Betriebe. Case Study: über 85 % niedrigerer CPL.";https://hasimuener.de/solar-leads-kaufen-alternative/;1;0;1240;0
28;2026-07-03;2026-07-30;https://hasimuener.de/solar-leads-kaufen-lohnt-sich/;"leadgenerierung photovoltaik";0;4;0,0000;73,25;0;0;0,0000;0,00;0;4;;15265;"Solar-Leads kaufen: Warum die billigen Anfragen am Ende die teuersten sind";post;"Solar-Leads kaufen: Lohnt sich das für Ihren Betrieb?";"Gekaufte Solar-Leads wirken günstig. Warum die billigen Anfragen am Ende die teuersten sind – und wie Sie an eigene Anfragen kommen, die abschließen.";https://hasimuener.de/solar-leads-kaufen-lohnt-sich/;1;0;2978;0
28;2026-07-03;2026-07-30;https://hasimuener.de/solar-leads-kaufen-lohnt-sich/;"leads solar";0;2;0,0000;52,50;0;0;0,0000;0,00;0;2;;15265;"Solar-Leads kaufen: Warum die billigen Anfragen am Ende die teuersten sind";post;"Solar-Leads kaufen: Lohnt sich das für Ihren Betrieb?";"Gekaufte Solar-Leads wirken günstig. Warum die billigen Anfragen am Ende die teuersten sind – und wie Sie an eigene Anfragen kommen, die abschließen.";https://hasimuener.de/solar-leads-kaufen-lohnt-sich/;1;0;2978;0
28;2026-07-03;2026-07-30;https://hasimuener.de/solar-leads-kaufen-lohnt-sich/;"solar leads";0;1;0,0000;45,00;0;0;0,0000;0,00;0;1;;15265;"Solar-Leads kaufen: Warum die billigen Anfragen am Ende die teuersten sind";post;"Solar-Leads kaufen: Lohnt sich das für Ihren Betrieb?";"Gekaufte Solar-Leads wirken günstig. Warum die billigen Anfragen am Ende die teuersten sind – und wie Sie an eigene Anfragen kommen, die abschließen.";https://hasimuener.de/solar-leads-kaufen-lohnt-sich/;1;0;2978;0
28;2026-07-03;2026-07-30;https://hasimuener.de/solar-leads-kaufen-lohnt-sich/;"wärmepumpen leads";0;5;0,0000;81,40;0;0;0,0000;0,00;0;5;;15265;"Solar-Leads kaufen: Warum die billigen Anfragen am Ende die teuersten sind";post;"Solar-Leads kaufen: Lohnt sich das für Ihren Betrieb?";"Gekaufte Solar-Leads wirken günstig. Warum die billigen Anfragen am Ende die teuersten sind – und wie Sie an eigene Anfragen kommen, die abschließen.";https://hasimuener.de/solar-leads-kaufen-lohnt-sich/;1;0;2978;0
28;2026-07-03;2026-07-30;https://hasimuener.de/solar-leads-kosten-studie/;"wärmepumpen leads";0;3;0,0000;69,00;0;1;0,0000;63,00;0;2;6,00;15255;"Was kosten Solar-Leads? Marktstudie DACH";page;"Solar-Leads Kosten 2026: CPL, CPO & Portal-Vergleich";"Was kosten Solar-Leads wirklich? Marktstudie mit Photovoltaik- und Wärmepumpen-CPL, Cost-per-Order, Portal-Modellen, Methodik und Case-Study-Benchmark.";https://hasimuener.de/solar-leads-kosten-studie/;1;0;921;0
28;2026-07-03;2026-07-30;https://hasimuener.de/waermepumpen-leads/;"gebäudetyp e";0;2;0,0000;17,50;0;0;0,0000;0,00;0;2;;15272;"Wärmepumpen Leads – Alternative: eigenes Anfrage-System";page;"Wärmepumpen Leads kaufen? Alternative ohne Portale";"Wärmepumpen-Leads kaufen oder eigene Anfragen aufbauen? Portal-Leads gehen an mehrere Betriebe und schließen selten ab. Case Study: über 85 % weniger CPL.";https://hasimuener.de/waermepumpen-leads/;1;0;1181;0
28;2026-07-03;2026-07-30;https://hasimuener.de/waermepumpen-leads/;"top anbieter leadgenerierung elektriker shk-betriebe vergleich";0;2;0,0000;9,00;0;0;0,0000;0,00;0;2;;15272;"Wärmepumpen Leads – Alternative: eigenes Anfrage-System";page;"Wärmepumpen Leads kaufen? Alternative ohne Portale";"Wärmepumpen-Leads kaufen oder eigene Anfragen aufbauen? Portal-Leads gehen an mehrere Betriebe und schließen selten ab. Case Study: über 85 % weniger CPL.";https://hasimuener.de/waermepumpen-leads/;1;0;1181;0
28;2026-07-03;2026-07-30;https://hasimuener.de/waermepumpen-leads/;"wärmepumpen leads";0;43;0,0000;29,60;0;0;0,0000;0,00;0;43;;15272;"Wärmepumpen Leads – Alternative: eigenes Anfrage-System";page;"Wärmepumpen Leads kaufen? Alternative ohne Portale";"Wärmepumpen-Leads kaufen oder eigene Anfragen aufbauen? Portal-Leads gehen an mehrere Betriebe und schließen selten ab. Case Study: über 85 % weniger CPL.";https://hasimuener.de/waermepumpen-leads/;1;0;1181;0
28;2026-07-03;2026-07-30;https://hasimuener.de/waermepumpen-leads/;"wärmepumpen leads kaufen";0;2;0,0000;29,00;0;0;0,0000;0,00;0;2;;15272;"Wärmepumpen Leads – Alternative: eigenes Anfrage-System";page;"Wärmepumpen Leads kaufen? Alternative ohne Portale";"Wärmepumpen-Leads kaufen oder eigene Anfragen aufbauen? Portal-Leads gehen an mehrere Betriebe und schließen selten ab. Case Study: über 85 % weniger CPL.";https://hasimuener.de/waermepumpen-leads/;1;0;1181;0
28;2026-07-03;2026-07-30;https://hasimuener.de/wordpress-agentur-hannover/;"agentur wordpress hannover";0;6;0,0000;31,50;0;10;0,0000;14,50;0;-4;17,00;10777;"WordPress Agentur Hannover";page;"WordPress Agentur Hannover: SEO, Tracking & CRO";"WordPress Agentur Hannover für messbare B2B-Anfragen: technisches SEO, Server-Side Tracking, CRO. Erst Projektprüfung, dann Umsetzung. CPL-Case: 150 € → 22 €.";https://hasimuener.de/wordpress-agentur-hannover/;1;0;632;0
28;2026-07-03;2026-07-30;https://hasimuener.de/wordpress-agentur-hannover/;"woocommerce agentur hannover";0;46;0,0000;27,80;0;95;0,0000;13,73;0;-49;14,08;10777;"WordPress Agentur Hannover";page;"WordPress Agentur Hannover: SEO, Tracking & CRO";"WordPress Agentur Hannover für messbare B2B-Anfragen: technisches SEO, Server-Side Tracking, CRO. Erst Projektprüfung, dann Umsetzung. CPL-Case: 150 € → 22 €.";https://hasimuener.de/wordpress-agentur-hannover/;1;0;632;1
28;2026-07-03;2026-07-30;https://hasimuener.de/wordpress-agentur-hannover/;"wordpress agentur niedersachsen";0;17;0,0000;61,88;0;26;0,0000;33,23;0;-9;28,65;10777;"WordPress Agentur Hannover";page;"WordPress Agentur Hannover: SEO, Tracking & CRO";"WordPress Agentur Hannover für messbare B2B-Anfragen: technisches SEO, Server-Side Tracking, CRO. Erst Projektprüfung, dann Umsetzung. CPL-Case: 150 € → 22 €.";https://hasimuener.de/wordpress-agentur-hannover/;1;0;632;0
28;2026-07-03;2026-07-30;https://hasimuener.de/wordpress-agentur-hannover/;"wordpress agenturen hannover";0;4;0,0000;28,75;0;22;0,0000;12,77;0;-18;15,98;10777;"WordPress Agentur Hannover";page;"WordPress Agentur Hannover: SEO, Tracking & CRO";"WordPress Agentur Hannover für messbare B2B-Anfragen: technisches SEO, Server-Side Tracking, CRO. Erst Projektprüfung, dann Umsetzung. CPL-Case: 150 € → 22 €.";https://hasimuener.de/wordpress-agentur-hannover/;1;0;632;0
28;2026-07-03;2026-07-30;https://hasimuener.de/wordpress-agentur-hannover/;"wordpress entwicklung hannover";0;1;0,0000;54,00;0;5;0,0000;30,60;0;-4;23,40;10777;"WordPress Agentur Hannover";page;"WordPress Agentur Hannover: SEO, Tracking & CRO";"WordPress Agentur Hannover für messbare B2B-Anfragen: technisches SEO, Server-Side Tracking, CRO. Erst Projektprüfung, dann Umsetzung. CPL-Case: 150 € → 22 €.";https://hasimuener.de/wordpress-agentur-hannover/;1;0;632;0
28;2026-07-03;2026-07-30;https://hasimuener.de/wordpress-agentur-hannover/;"wordpress experte hannover";0;1;0,0000;43,00;0;7;0,0000;21,86;0;-6;21,14;10777;"WordPress Agentur Hannover";page;"WordPress Agentur Hannover: SEO, Tracking & CRO";"WordPress Agentur Hannover für messbare B2B-Anfragen: technisches SEO, Server-Side Tracking, CRO. Erst Projektprüfung, dann Umsetzung. CPL-Case: 150 € → 22 €.";https://hasimuener.de/wordpress-agentur-hannover/;1;0;632;0
28;2026-07-03;2026-07-30;https://hasimuener.de/wordpress-agentur-hannover/;"wordpress hannover";0;51;0,0000;37,84;0;130;0,0000;19,32;0;-79;18,53;10777;"WordPress Agentur Hannover";page;"WordPress Agentur Hannover: SEO, Tracking & CRO";"WordPress Agentur Hannover für messbare B2B-Anfragen: technisches SEO, Server-Side Tracking, CRO. Erst Projektprüfung, dann Umsetzung. CPL-Case: 150 € → 22 €.";https://hasimuener.de/wordpress-agentur-hannover/;1;0;632;0
28;2026-07-03;2026-07-30;https://hasimuener.de/wordpress-agentur-hannover/;"wordpress seo hannover";0;9;0,0000;25,67;0;9;0,0000;14,78;0;0;10,89;10777;"WordPress Agentur Hannover";page;"WordPress Agentur Hannover: SEO, Tracking & CRO";"WordPress Agentur Hannover für messbare B2B-Anfragen: technisches SEO, Server-Side Tracking, CRO. Erst Projektprüfung, dann Umsetzung. CPL-Case: 150 € → 22 €.";https://hasimuener.de/wordpress-agentur-hannover/;1;0;632;0
28;2026-07-03;2026-07-30;https://hasimuener.de/wordpress-agentur-hannover/;"wordpress suchmaschinenoptimierung hannover";0;5;0,0000;26,40;0;9;0,0000;12,56;0;-4;13,84;10777;"WordPress Agentur Hannover";page;"WordPress Agentur Hannover: SEO, Tracking & CRO";"WordPress Agentur Hannover für messbare B2B-Anfragen: technisches SEO, Server-Side Tracking, CRO. Erst Projektprüfung, dann Umsetzung. CPL-Case: 150 € → 22 €.";https://hasimuener.de/wordpress-agentur-hannover/;1;0;632;0
28;2026-07-03;2026-07-30;https://hasimuener.de/wordpress-agentur-hannover/;"wordpress wartung hannover";0;1;0,0000;13,00;0;6;0,0000;19,00;0;-5;-6,00;10777;"WordPress Agentur Hannover";page;"WordPress Agentur Hannover: SEO, Tracking & CRO";"WordPress Agentur Hannover für messbare B2B-Anfragen: technisches SEO, Server-Side Tracking, CRO. Erst Projektprüfung, dann Umsetzung. CPL-Case: 150 € → 22 €.";https://hasimuener.de/wordpress-agentur-hannover/;1;0;632;0
28;2026-07-03;2026-07-30;https://hasimuener.de/wordpress-agentur-hannover/;"wordpress wartungsvertrag hannover";0;4;0,0000;48,50;0;10;0,0000;20,90;0;-6;27,60;10777;"WordPress Agentur Hannover";page;"WordPress Agentur Hannover: SEO, Tracking & CRO";"WordPress Agentur Hannover für messbare B2B-Anfragen: technisches SEO, Server-Side Tracking, CRO. Erst Projektprüfung, dann Umsetzung. CPL-Case: 150 € → 22 €.";https://hasimuener.de/wordpress-agentur-hannover/;1;0;632;0
28;2026-07-03;2026-07-30;https://hasimuener.de/wordpress-agentur-hannover/;"wordpress website hannover";0;8;0,0000;42,63;0;16;0,0000;18,38;0;-8;24,25;10777;"WordPress Agentur Hannover";page;"WordPress Agentur Hannover: SEO, Tracking & CRO";"WordPress Agentur Hannover für messbare B2B-Anfragen: technisches SEO, Server-Side Tracking, CRO. Erst Projektprüfung, dann Umsetzung. CPL-Case: 150 € → 22 €.";https://hasimuener.de/wordpress-agentur-hannover/;1;0;632;0
